Date,State,District,Disease,Cases,Deaths
2023-08-06,Maharashtra,Nandurbar,Malaria,54,2
2023-08-13,Maharashtra,Nandurbar,Malaria,52,2
2023-08-20,Maharashtra,Nandurbar,Malaria,57,1
2023-08-27,Maharashtra,Nandurbar,Malaria,56,1
2023-09-03,Maharashtra,Nandurbar,Malaria,58,2
2023-09-10,Maharashtra,Nandurbar,Malaria,62,0
2023-09-17,Maharashtra,Nandurbar,Malaria,66,1
2023-09-24,Maharashtra,Nandurbar,Malaria,64,2
2023-10-01,Maharashtra,Nandurbar,Malaria,65,3
2023-10-08,Maharashtra,Nandurbar,Malaria,68,2
2023-10-15,Maharashtra,Nandurbar,Malaria,66,2
2023-10-22,Maharashtra,Nandurbar,Malaria,70,1
2023-10-29,Maharashtra,Nandurbar,Malaria,66,2
2023-11-05,Maharashtra,Nandurbar,Malaria,65,1
2023-11-12,Maharashtra,Nandurbar,Malaria,63,2
2023-11-19,Maharashtra,Nandurbar,Malaria,195,7
2023-11-26,Maharashtra,Nandurbar,Malaria,53,2
2023-12-03,Maharashtra,Nandurbar,Malaria,56,1
2023-12-10,Maharashtra,Nandurbar,Malaria,47,1
2023-12-17,Maharashtra,Nandurbar,Malaria,45,1
2023-12-24,Maharashtra,Nandurbar,Malaria,44,1
2023-12-31,Maharashtra,Nandurbar,Malaria,43,0
2024-01-07,Maharashtra,Nandurbar,Malaria,40,1
2024-01-14,Maharashtra,Nandurbar,Malaria,31,0
2024-01-21,Maharashtra,Nandurbar,Malaria,31,1
2024-01-28,Maharashtra,Nandurbar,Malaria,23,0
2024-02-04,Maharashtra,Nandurbar,Malaria,24,1
2024-02-11,Maharashtra,Nandurbar,Malaria,20,0
2024-02-18,Maharashtra,Nandurbar,Malaria,18,0
2024-02-25,Maharashtra,Nandurbar,Malaria,17,0
2024-03-03,Maharashtra,Nandurbar,Malaria,13,0
2024-03-10,Maharashtra,Nandurbar,Malaria,13,0
2024-03-17,Maharashtra,Nandurbar,Malaria,11,0
2024-03-24,Maharashtra,Nandurbar,Malaria,10,0
2024-03-31,Maharashtra,Nandurbar,Malaria,4,0
2024-04-07,Maharashtra,Nandurbar,Malaria,8,0
2024-04-14,Maharashtra,Nandurbar,Malaria,9,0
2024-04-21,Maharashtra,Nandurbar,Malaria,11,0
2024-04-28,Maharashtra,Nandurbar,Malaria,5,0
2024-05-05,Maharashtra,Nandurbar,Malaria,11,0
2024-05-12,Maharashtra,Nandurbar,Malaria,12,0
2024-05-19,Maharashtra,Nandurbar,Malaria,11,0
2024-05-26,Maharashtra,Nandurbar,Malaria,17,0
2024-06-02,Maharashtra,Nandurbar,Malaria,21,0
2024-06-09,Maharashtra,Nandurbar,Malaria,26,1
2024-06-16,Maharashtra,Nandurbar,Malaria,25,1
2024-06-23,Maharashtra,Nandurbar,Malaria,30,0
2024-06-30,Maharashtra,Nandurbar,Malaria,35,1
2024-07-07,Maharashtra,Nandurbar,Malaria,34,0
2024-07-14,Maharashtra,Nandurbar,Malaria,43,0
2024-07-21,Maharashtra,Nandurbar,Malaria,43,0
2024-07-28,Maharashtra,Nandurbar,Malaria,51,1
2024-08-04,Maharashtra,Nandurbar,Malaria,54,1
2024-08-11,Maharashtra,Nandurbar,Malaria,56,1
2024-08-18,Maharashtra,Nandurbar,Malaria,54,0
2024-08-25,Maharashtra,Nandurbar,Malaria,57,0
2024-09-01,Maharashtra,Nandurbar,Malaria,62,1
2024-09-08,Maharashtra,Nandurbar,Malaria,66,3
2024-09-15,Maharashtra,Nandurbar,Malaria,440,6
2024-09-22,Maharashtra,Nandurbar,Malaria,69,2
2024-09-29,Maharashtra,Nandurbar,Malaria,65,1
2024-10-06,Maharashtra,Nandurbar,Malaria,69,1
2024-10-13,Maharashtra,Nandurbar,Malaria,63,2
2024-10-20,Maharashtra,Nandurbar,Malaria,65,3
2024-10-27,Maharashtra,Nandurbar,Malaria,66,2
2024-11-03,Maharashtra,Nandurbar,Malaria,66,0
2024-11-10,Maharashtra,Nandurbar,Malaria,60,0
2024-11-17,Maharashtra,Nandurbar,Malaria,59,2
2024-11-24,Maharashtra,Nandurbar,Malaria,58,1
2024-12-01,Maharashtra,Nandurbar,Malaria,57,2
2024-12-08,Maharashtra,Nandurbar,Malaria,54,1
2024-12-15,Maharashtra,Nandurbar,Malaria,46,1
2024-12-22,Maharashtra,Nandurbar,Malaria,43,0
2024-12-29,Maharashtra,Nandurbar,Malaria,40,1
2025-01-05,Maharashtra,Nandurbar,Malaria,39,1
2025-01-12,Maharashtra,Nandurbar,Malaria,34,0
2025-01-19,Maharashtra,Nandurbar,Malaria,32,0
2025-01-26,Maharashtra,Nandurbar,Malaria,27,0
2025-02-02,Maharashtra,Nandurbar,Malaria,22,0
2025-02-09,Maharashtra,Nandurbar,Malaria,17,0
2025-02-16,Maharashtra,Nandurbar,Malaria,17,0
2025-02-23,Maharashtra,Nandurbar,Malaria,18,0
2025-03-02,Maharashtra,Nandurbar,Malaria,16,0
2025-03-09,Maharashtra,Nandurbar,Malaria,8,0
2025-03-16,Maharashtra,Nandurbar,Malaria,11,0
2025-03-23,Maharashtra,Nandurbar,Malaria,7,0
2025-03-30,Maharashtra,Nandurbar,Malaria,6,0
2025-04-06,Maharashtra,Nandurbar,Malaria,4,0
2025-04-13,Maharashtra,Nandurbar,Malaria,10,0
2025-04-20,Maharashtra,Nandurbar,Malaria,5,0
2025-04-27,Maharashtra,Nandurbar,Malaria,10,0
2025-05-04,Maharashtra,Nandurbar,Malaria,7,0
2025-05-11,Maharashtra,Nandurbar,Malaria,10,0
2025-05-18,Maharashtra,Nandurbar,Malaria,17,0
2025-05-25,Maharashtra,Nandurbar,Malaria,14,0
2025-06-01,Maharashtra,Nandurbar,Malaria,19,0
2025-06-08,Maharashtra,Nandurbar,Malaria,104,2
2025-06-15,Maharashtra,Nandurbar,Malaria,25,0
2025-06-22,Maharashtra,Nandurbar,Malaria,31,1
2025-06-29,Maharashtra,Nandurbar,Malaria,30,0
2025-07-06,Maharashtra,Nandurbar,Malaria,35,1
2025-07-13,Maharashtra,Nandurbar,Malaria,43,1
2025-07-20,Maharashtra,Nandurbar,Malaria,42,1
2025-07-27,Maharashtra,Nandurbar,Malaria,46,0
2025-08-03,Maharashtra,Nandurbar,Malaria,52,1
2025-08-10,Maharashtra,Nandurbar,Malaria,54,2
2025-08-17,Maharashtra,Nandurbar,Malaria,54,1
2025-08-24,Maharashtra,Nandurbar,Malaria,63,2
2025-08-31,Maharashtra,Nandurbar,Malaria,58,2
2025-09-07,Maharashtra,Nandurbar,Malaria,65,1
2025-09-14,Maharashtra,Nandurbar,Malaria,64,2
2025-09-21,Maharashtra,Nandurbar,Malaria,67,3
2025-09-28,Maharashtra,Nandurbar,Malaria,69,3
2025-10-05,Maharashtra,Nandurbar,Malaria,66,2
2025-10-12,Maharashtra,Nandurbar,Malaria,63,1
2025-10-19,Maharashtra,Nandurbar,Malaria,70,2
2025-10-26,Maharashtra,Nandurbar,Malaria,69,0
2025-11-02,Maharashtra,Nandurbar,Malaria,62,1
2025-11-09,Maharashtra,Nandurbar,Malaria,59,2
2025-11-16,Maharashtra,Nandurbar,Malaria,62,2
2025-11-23,Maharashtra,Nandurbar,Malaria,55,2
2025-11-30,Maharashtra,Nandurbar,Malaria,54,1
2025-12-07,Maharashtra,Nandurbar,Malaria,50,0
2025-12-14,Maharashtra,Nandurbar,Malaria,46,2
2025-12-21,Maharashtra,Nandurbar,Malaria,48,0
2023-01-01,Maharashtra,Nandurbar,Typhoid,10,0
2023-01-08,Maharashtra,Nandurbar,Typhoid,11,0
2023-01-15,Maharashtra,Nandurbar,Typhoid,8,0
2023-01-22,Maharashtra,Nandurbar,Typhoid,25,0
2023-01-29,Maharashtra,Nandurbar,Typhoid,5,0
2023-02-05,Maharashtra,Nandurbar,Typhoid,10,0
2023-02-12,Maharashtra,Nandurbar,Typhoid,9,0
2023-02-19,Maharashtra,Nandurbar,Typhoid,2,0
2023-02-26,Maharashtra,Nandurbar,Typhoid,8,0
2023-03-05,Maharashtra,Nandurbar,Typhoid,2,0
2023-03-12,Maharashtra,Nandurbar,Typhoid,6,0
2023-03-19,Maharashtra,Nandurbar,Typhoid,6,0
2023-03-26,Maharashtra,Nandurbar,Typhoid,4,0
2023-04-02,Maharashtra,Nandurbar,Typhoid,3,0
2023-04-09,Maharashtra,Nandurbar,Typhoid,4,0
2023-04-16,Maharashtra,Nandurbar,Typhoid,3,0
2023-04-23,Maharashtra,Nandurbar,Typhoid,1,0
2023-04-30,Maharashtra,Nandurbar,Typhoid,1,0
2023-05-07,Maharashtra,Nandurbar,Typhoid,5,0
2023-05-14,Maharashtra,Nandurbar,Typhoid,4,0
2023-05-21,Maharashtra,Nandurbar,Typhoid,7,0
2023-05-28,Maharashtra,Nandurbar,Typhoid,9,0
2023-06-04,Maharashtra,Nandurbar,Typhoid,6,0
2023-06-11,Maharashtra,Nandurbar,Typhoid,25,0
2023-06-18,Maharashtra,Nandurbar,Typhoid,9,0
2023-06-25,Maharashtra,Nandurbar,Typhoid,66,3
2023-07-02,Maharashtra,Nandurbar,Typhoid,16,0
2023-07-09,Maharashtra,Nandurbar,Typhoid,12,0
2023-07-16,Maharashtra,Nandurbar,Typhoid,12,0
2023-07-23,Maharashtra,Nandurbar,Typhoid,19,0
2023-07-30,Maharashtra,Nandurbar,Typhoid,15,0
2023-08-06,Maharashtra,Nandurbar,Typhoid,21,0
2023-08-13,Maharashtra,Nandurbar,Typhoid,17,0
2023-08-20,Maharashtra,Nandurbar,Typhoid,20,0
2023-08-27,Maharashtra,Nandurbar,Typhoid,18,0
2023-09-03,Maharashtra,Nandurbar,Typhoid,23,0
2023-09-10,Maharashtra,Nandurbar,Typhoid,23,0
2023-09-17,Maharashtra,Nandurbar,Typhoid,19,0
2023-09-24,Maharashtra,Nandurbar,Typhoid,22,0
2023-10-01,Maharashtra,Nandurbar,Typhoid,24,0
2023-10-08,Maharashtra,Nandurbar,Typhoid,25,0
2023-10-15,Maharashtra,Nandurbar,Typhoid,19,0
2023-10-22,Maharashtra,Nandurbar,Typhoid,25,0
2023-10-29,Maharashtra,Nandurbar,Typhoid,19,0
2023-11-05,Maharashtra,Nandurbar,Typhoid,25,1
2023-11-12,Maharashtra,Nandurbar,Typhoid,17,0
2023-11-19,Maharashtra,Nandurbar,Typhoid,22,0
2023-11-26,Maharashtra,Nandurbar,Typhoid,16,0
2023-12-03,Maharashtra,Nandurbar,Typhoid,20,0
2023-12-10,Maharashtra,Nandurbar,Typhoid,82,0
2023-12-17,Maharashtra,Nandurbar,Typhoid,18,0
2023-12-24,Maharashtra,Nandurbar,Typhoid,16,0
2023-12-31,Maharashtra,Nandurbar,Typhoid,12,0
2024-01-07,Maharashtra,Nandurbar,Typhoid,12,0
2024-01-14,Maharashtra,Nandurbar,Typhoid,7,0
2024-01-21,Maharashtra,Nandurbar,Typhoid,11,0
2024-01-28,Maharashtra,Nandurbar,Typhoid,6,0
2024-02-04,Maharashtra,Nandurbar,Typhoid,9,0
2024-02-11,Maharashtra,Nandurbar,Typhoid,8,0
2024-02-18,Maharashtra,Nandurbar,Typhoid,3,0
2024-02-25,Maharashtra,Nandurbar,Typhoid,8,0
2024-03-03,Maharashtra,Nandurbar,Typhoid,2,0
2024-03-10,Maharashtra,Nandurbar,Typhoid,2,0
2024-03-17,Maharashtra,Nandurbar,Typhoid,6,0
2024-03-24,Maharashtra,Nandurbar,Typhoid,1,0
2024-03-31,Maharashtra,Nandurbar,Typhoid,2,0
2024-04-07,Maharashtra,Nandurbar,Typhoid,6,0
2024-04-14,Maharashtra,Nandurbar,Typhoid,6,0
2024-04-21,Maharashtra,Nandurbar,Typhoid,2,0
2024-04-28,Maharashtra,Nandurbar,Typhoid,8,0
2024-05-05,Maharashtra,Nandurbar,Typhoid,2,0
2024-05-12,Maharashtra,Nandurbar,Typhoid,6,0
2024-05-19,Maharashtra,Nandurbar,Typhoid,8,0
2024-05-26,Maharashtra,Nandurbar,Typhoid,6,0
2024-06-02,Maharashtra,Nandurbar,Typhoid,10,0
2024-06-09,Maharashtra,Nandurbar,Typhoid,11,0
2024-06-16,Maharashtra,Nandurbar,Typhoid,7,0
2024-06-23,Maharashtra,Nandurbar,Typhoid,10,0
2024-06-30,Maharashtra,Nandurbar,Typhoid,60,2
2024-07-07,Maharashtra,Nandurbar,Typhoid,11,0
2024-07-14,Maharashtra,Nandurbar,Typhoid,12,0
2024-07-21,Maharashtra,Nandurbar,Typhoid,13,0
2024-07-28,Maharashtra,Nandurbar,Typhoid,20,0
2024-08-04,Maharashtra,Nandurbar,Typhoid,20,0
2024-08-11,Maharashtra,Nandurbar,Typhoid,16,0
2024-08-18,Maharashtra,Nandurbar,Typhoid,20,0
2024-08-25,Maharashtra,Nandurbar,Typhoid,22,0
2024-09-01,Maharashtra,Nandurbar,Typhoid,20,0
2024-09-08,Maharashtra,Nandurbar,Typhoid,24,1
2024-09-15,Maharashtra,Nandurbar,Typhoid,23,0
2024-09-22,Maharashtra,Nandurbar,Typhoid,21,0
2024-09-29,Maharashtra,Nandurbar,Typhoid,27,0
2024-10-06,Maharashtra,Nandurbar,Typhoid,25,0
2024-10-13,Maharashtra,Nandurbar,Typhoid,24,0
2024-10-20,Maharashtra,Nandurbar,Typhoid,24,1
2024-10-27,Maharashtra,Nandurbar,Typhoid,18,0
2024-11-03,Maharashtra,Nandurbar,Typhoid,23,1
2024-11-10,Maharashtra,Nandurbar,Typhoid,24,1
2024-11-17,Maharashtra,Nandurbar,Typhoid,17,0
2024-11-24,Maharashtra,Nandurbar,Typhoid,21,0
2024-12-01,Maharashtra,Nandurbar,Typhoid,19,0
2024-12-08,Maharashtra,Nandurbar,Typhoid,20,0
2024-12-15,Maharashtra,Nandurbar,Typhoid,14,0
2024-12-22,Maharashtra,Nandurbar,Typhoid,11,0
2024-12-29,Maharashtra,Nandurbar,Typhoid,16,0
2025-01-05,Maharashtra,Nandurbar,Typhoid,8,0
2025-01-12,Maharashtra,Nandurbar,Typhoid,42,1
2025-01-19,Maharashtra,Nandurbar,Typhoid,10,0
2025-01-26,Maharashtra,Nandurbar,Typhoid,10,0
2025-02-02,Maharashtra,Nandurbar,Typhoid,7,0
2025-02-09,Maharashtra,Nandurbar,Typhoid,5,0
2025-02-16,Maharashtra,Nandurbar,Typhoid,9,0
2025-02-23,Maharashtra,Nandurbar,Typhoid,4,0
2025-03-02,Maharashtra,Nandurbar,Typhoid,7,0
2025-03-09,Maharashtra,Nandurbar,Typhoid,4,0
2025-03-16,Maharashtra,Nandurbar,Typhoid,7,0
2025-03-23,Maharashtra,Nandurbar,Typhoid,6,0
2025-03-30,Maharashtra,Nandurbar,Typhoid,1,0
2025-04-06,Maharashtra,Nandurbar,Typhoid,2,0
2025-04-13,Maharashtra,Nandurbar,Typhoid,3,0
2025-04-20,Maharashtra,Nandurbar,Typhoid,1,0
2025-04-27,Maharashtra,Nandurbar,Typhoid,2,0
2025-05-04,Maharashtra,Nandurbar,Typhoid,10,0
2025-05-11,Maharashtra,Nandurbar,Typhoid,8,0
2025-05-18,Maharashtra,Nandurbar,Typhoid,5,0
2025-05-25,Maharashtra,Nandurbar,Typhoid,8,0
2025-06-01,Maharashtra,Nandurbar,Typhoid,10,0
2025-06-08,Maharashtra,Nandurbar,Typhoid,9,0
2025-06-15,Maharashtra,Nandurbar,Typhoid,9,0
2025-06-22,Maharashtra,Nandurbar,Typhoid,8,0
2025-06-29,Maharashtra,Nandurbar,Typhoid,14,0
2025-07-06,Maharashtra,Nandurbar,Typhoid,17,0
2025-07-13,Maharashtra,Nandurbar,Typhoid,66,2
2025-07-20,Maharashtra,Nandurbar,Typhoid,17,0
2025-07-27,Maharashtra,Nandurbar,Typhoid,17,0
2025-08-03,Maharashtra,Nandurbar,Typhoid,17,0
2025-08-10,Maharashtra,Nandurbar,Typhoid,19,0
2025-08-17,Maharashtra,Nandurbar,Typhoid,21,0
2025-08-24,Maharashtra,Nandurbar,Typhoid,18,0
2025-08-31,Maharashtra,Nandurbar,Typhoid,18,0
2025-09-07,Maharashtra,Nandurbar,Typhoid,26,1
2025-09-14,Maharashtra,Nandurbar,Typhoid,25,0
2025-09-21,Maharashtra,Nandurbar,Typhoid,24,0
2025-09-28,Maharashtra,Nandurbar,Typhoid,22,0
2025-10-05,Maharashtra,Nandurbar,Typhoid,19,0
2025-10-12,Maharashtra,Nandurbar,Typhoid,24,1
2025-10-19,Maharashtra,Nandurbar,Typhoid,19,0
2025-10-26,Maharashtra,Nandurbar,Typhoid,22,0
2025-11-02,Maharashtra,Nandurbar,Typhoid,19,0
2025-11-09,Maharashtra,Nandurbar,Typhoid,18,0
2025-11-16,Maharashtra,Nandurbar,Typhoid,17,0
2025-11-23,Maharashtra,Nandurbar,Typhoid,21,0
2025-11-30,Maharashtra,Nandurbar,Typhoid,14,0
2025-12-07,Maharashtra,Nandurbar,Typhoid,17,0
2025-12-14,Maharashtra,Nandurbar,Typhoid,19,0
2025-12-21,Maharashtra,Nandurbar,Typhoid,11,0
2023-01-01,Maharashtra,Nandurbar,Chikungunya,51,1
2023-01-08,Maharashtra,Nandurbar,Chikungunya,49,1
2023-01-15,Maharashtra,Nandurbar,Chikungunya,44,1
2023-01-22,Maharashtra,Nandurbar,Chikungunya,36,1
2023-01-29,Maharashtra,Nandurbar,Chikungunya,31,0
2023-02-05,Maharashtra,Nandurbar,Chikungunya,29,1
2023-02-12,Maharashtra,Nandurbar,Chikungunya,22,0
2023-02-19,Maharashtra,Nandurbar,Chikungunya,16,0
2023-02-26,Maharashtra,Nandurbar,Chikungunya,14,0
2023-03-05,Maharashtra,Nandurbar,Chikungunya,13,0
2023-03-12,Maharashtra,Nandurbar,Chikungunya,14,0
2023-03-19,Maharashtra,Nandurbar,Chikungunya,12,0
2023-03-26,Maharashtra,Nandurbar,Chikungunya,13,0
2023-04-02,Maharashtra,Nandurbar,Chikungunya,16,0
2023-04-09,Maharashtra,Nandurbar,Chikungunya,16,0
2023-04-16,Maharashtra,Nandurbar,Chikungunya,13,0
2023-04-23,Maharashtra,Nandurbar,Chikungunya,13,0
2023-04-30,Maharashtra,Nandurbar,Chikungunya,21,0
2023-05-07,Maharashtra,Nandurbar,Chikungunya,21,0
2023-05-14,Maharashtra,Nandurbar,Chikungunya,28,1
2023-05-21,Maharashtra,Nandurbar,Chikungunya,33,1
2023-05-28,Maharashtra,Nandurbar,Chikungunya,181,1
2023-06-04,Maharashtra,Nandurbar,Chikungunya,40,1
2023-06-11,Maharashtra,Nandurbar,Chikungunya,50,0
2023-06-18,Maharashtra,Nandurbar,Chikungunya,52,2
2023-06-25,Maharashtra,Nandurbar,Chikungunya,63,2
2023-07-02,Maharashtra,Nandurbar,Chikungunya,66,3
2023-07-09,Maharashtra,Nandurbar,Chikungunya,72,3
2023-07-16,Maharashtra,Nandurbar,Chikungunya,80,1
2023-07-23,Maharashtra,Nandurbar,Chikungunya,82,0
2023-07-30,Maharashtra,Nandurbar,Chikungunya,93,3
2023-08-06,Maharashtra,Nandurbar,Chikungunya,91,2
2023-08-13,Maharashtra,Nandurbar,Chikungunya,95,1
2023-08-20,Maharashtra,Nandurbar,Chikungunya,106,3
2023-08-27,Maharashtra,Nandurbar,Chikungunya,621,30
2023-09-03,Maharashtra,Nandurbar,Chikungunya,106,4
2023-09-10,Maharashtra,Nandurbar,Chikungunya,109,3
2023-09-17,Maharashtra,Nandurbar,Chikungunya,112,4
2023-09-24,Maharashtra,Nandurbar,Chikungunya,511,12
2023-10-01,Maharashtra,Nandurbar,Chikungunya,109,2
2023-10-08,Maharashtra,Nandurbar,Chikungunya,387,16
2023-10-15,Maharashtra,Nandurbar,Chikungunya,107,5
2023-10-22,Maharashtra,Nandurbar,Chikungunya,104,4
2023-10-29,Maharashtra,Nandurbar,Chikungunya,100,2
2023-11-05,Maharashtra,Nandurbar,Chikungunya,95,3
2023-11-12,Maharashtra,Nandurbar,Chikungunya,93,1
2023-11-19,Maharashtra,Nandurbar,Chikungunya,91,4
2023-11-26,Maharashtra,Nandurbar,Chikungunya,81,2
2023-12-03,Maharashtra,Nandurbar,Chikungunya,81,3
2023-12-10,Maharashtra,Nandurbar,Chikungunya,275,8
2023-12-17,Maharashtra,Nandurbar,Chikungunya,66,3
2023-12-24,Maharashtra,Nandurbar,Chikungunya,64,1
2023-12-31,Maharashtra,Nandurbar,Chikungunya,53,1
2024-01-07,Maharashtra,Nandurbar,Chikungunya,297,14
2024-01-14,Maharashtra,Nandurbar,Chikungunya,47,1
2024-01-21,Maharashtra,Nandurbar,Chikungunya,41,0
2024-01-28,Maharashtra,Nandurbar,Chikungunya,31,0
2024-02-04,Maharashtra,Nandurbar,Chikungunya,30,0
2024-02-11,Maharashtra,Nandurbar,Chikungunya,23,1
2024-02-18,Maharashtra,Nandurbar,Chikungunya,18,0
2024-02-25,Maharashtra,Nandurbar,Chikungunya,15,0
2024-03-03,Maharashtra,Nandurbar,Chikungunya,16,0
2024-03-10,Maharashtra,Nandurbar,Chikungunya,10,0
2024-03-17,Maharashtra,Nandurbar,Chikungunya,15,0
2024-03-24,Maharashtra,Nandurbar,Chikungunya,10,0
2024-03-31,Maharashtra,Nandurbar,Chikungunya,10,0
2024-04-07,Maharashtra,Nandurbar,Chikungunya,11,0
2024-04-14,Maharashtra,Nandurbar,Chikungunya,11,0
2024-04-21,Maharashtra,Nandurbar,Chikungunya,19,0
2024-04-28,Maharashtra,Nandurbar,Chikungunya,18,0
2024-05-05,Maharashtra,Nandurbar,Chikungunya,22,0
2024-05-12,Maharashtra,Nandurbar,Chikungunya,25,0
2024-05-19,Maharashtra,Nandurbar,Chikungunya,29,1
2024-05-26,Maharashtra,Nandurbar,Chikungunya,40,0
2024-06-02,Maharashtra,Nandurbar,Chikungunya,46,0
2024-06-09,Maharashtra,Nandurbar,Chikungunya,47,1
2024-06-16,Maharashtra,Nandurbar,Chikungunya,58,2
2024-06-23,Maharashtra,Nandurbar,Chikungunya,59,1
2024-06-30,Maharashtra,Nandurbar,Chikungunya,64,2
2024-07-07,Maharashtra,Nandurbar,Chikungunya,72,2
2024-07-14,Maharashtra,Nandurbar,Chikungunya,78,0
2024-07-21,Maharashtra,Nandurbar,Chikungunya,83,2
2024-07-28,Maharashtra,Nandurbar,Chikungunya,88,3
2024-08-04,Maharashtra,Nandurbar,Chikungunya,95,4
2024-08-11,Maharashtra,Nandurbar,Chikungunya,97,1
2024-08-18,Maharashtra,Nandurbar,Chikungunya,101,1
2024-08-25,Maharashtra,Nandurbar,Chikungunya,105,3
2024-09-01,Maharashtra,Nandurbar,Chikungunya,107,1
2024-09-08,Maharashtra,Nandurbar,Chikungunya,106,2
2024-09-15,Maharashtra,Nandurbar,Chikungunya,114,5
2024-09-22,Maharashtra,Nandurbar,Chikungunya,110,5
2024-09-29,Maharashtra,Nandurbar,Chikungunya,108,1
2024-10-06,Maharashtra,Nandurbar,Chikungunya,111,3
2024-10-13,Maharashtra,Nandurbar,Chikungunya,104,3
2024-10-20,Maharashtra,Nandurbar,Chikungunya,102,1
2024-10-27,Maharashtra,Nandurbar,Chikungunya,99,2
2024-11-03,Maharashtra,Nandurbar,Chikungunya,97,1
2024-11-10,Maharashtra,Nandurbar,Chikungunya,98,2
2024-11-17,Maharashtra,Nandurbar,Chikungunya,88,3
2024-11-24,Maharashtra,Nandurbar,Chikungunya,86,3
2024-12-01,Maharashtra,Nandurbar,Chikungunya,476,14
2024-12-08,Maharashtra,Nandurbar,Chikungunya,69,1
2024-12-15,Maharashtra,Nandurbar,Chikungunya,64,2
2024-12-22,Maharashtra,Nandurbar,Chikungunya,63,2
2024-12-29,Maharashtra,Nandurbar,Chikungunya,58,1
2025-01-05,Maharashtra,Nandurbar,Chikungunya,47,1
2025-01-12,Maharashtra,Nandurbar,Chikungunya,41,1
2025-01-19,Maharashtra,Nandurbar,Chikungunya,35,0
2025-01-26,Maharashtra,Nandurbar,Chikungunya,30,0
2025-02-02,Maharashtra,Nandurbar,Chikungunya,24,1
2025-02-09,Maharashtra,Nandurbar,Chikungunya,23,0
2025-02-16,Maharashtra,Nandurbar,Chikungunya,20,0
2025-02-23,Maharashtra,Nandurbar,Chikungunya,17,0
2025-03-02,Maharashtra,Nandurbar,Chikungunya,17,0
2025-03-09,Maharashtra,Nandurbar,Chikungunya,11,0
2025-03-16,Maharashtra,Nandurbar,Chikungunya,11,0
2025-03-23,Maharashtra,Nandurbar,Chikungunya,14,0
2025-03-30,Maharashtra,Nandurbar,Chikungunya,8,0
2025-04-06,Maharashtra,Nandurbar,Chikungunya,14,0
2025-04-13,Maharashtra,Nandurbar,Chikungunya,17,0
2025-04-20,Maharashtra,Nandurbar,Chikungunya,19,0
2025-04-27,Maharashtra,Nandurbar,Chikungunya,16,0
2025-05-04,Maharashtra,Nandurbar,Chikungunya,26,1
2025-05-11,Maharashtra,Nandurbar,Chikungunya,30,0
2025-05-18,Maharashtra,Nandurbar,Chikungunya,33,1
2025-05-25,Maharashtra,Nandurbar,Chikungunya,38,1
2025-06-01,Maharashtra,Nandurbar,Chikungunya,46,1
2025-06-08,Maharashtra,Nandurbar,Chikungunya,50,1
2025-06-15,Maharashtra,Nandurbar,Chikungunya,54,1
2025-06-22,Maharashtra,Nandurbar,Chikungunya,62,2
2025-06-29,Maharashtra,Nandurbar,Chikungunya,71,1
2025-07-06,Maharashtra,Nandurbar,Chikungunya,75,1
2025-07-13,Maharashtra,Nandurbar,Chikungunya,76,1
2025-07-20,Maharashtra,Nandurbar,Chikungunya,85,1
2025-07-27,Maharashtra,Nandurbar,Chikungunya,88,4
2025-08-03,Maharashtra,Nandurbar,Chikungunya,96,1
2025-08-10,Maharashtra,Nandurbar,Chikungunya,95,2
2025-08-17,Maharashtra,Nandurbar,Chikungunya,100,3
2025-08-24,Maharashtra,Nandurbar,Chikungunya,104,3
2025-08-31,Maharashtra,Nandurbar,Chikungunya,105,3
2025-09-07,Maharashtra,Nandurbar,Chikungunya,112,2
2025-09-14,Maharashtra,Nandurbar,Chikungunya,112,4
2025-09-21,Maharashtra,Nandurbar,Chikungunya,112,5
2025-09-28,Maharashtra,Nandurbar,Chikungunya,109,4
2025-10-05,Maharashtra,Nandurbar,Chikungunya,111,3
2025-10-12,Maharashtra,Nandurbar,Chikungunya,108,5
2025-10-19,Maharashtra,Nandurbar,Chikungunya,102,4
2025-10-26,Maharashtra,Nandurbar,Chikungunya,100,3
2025-11-02,Maharashtra,Nandurbar,Chikungunya,102,2
2025-11-09,Maharashtra,Nandurbar,Chikungunya,95,2
2025-11-16,Maharashtra,Nandurbar,Chikungunya,92,4
2025-11-23,Maharashtra,Nandurbar,Chikungunya,85,2
2025-11-30,Maharashtra,Nandurbar,Chikungunya,81,2
2025-12-07,Maharashtra,Nandurbar,Chikungunya,73,2
2025-12-14,Maharashtra,Nandurbar,Chikungunya,69,3
2025-12-21,Maharashtra,Nandurbar,Chikungunya,61,1
2023-01-01,Jharkhand,Garhwa,Dengue,95,2
2023-01-08,Jharkhand,Garhwa,Dengue,95,4
2023-01-15,Jharkhand,Garhwa,Dengue,88,4
2023-01-22,Jharkhand,Garhwa,Dengue,83,1
2023-01-29,Jharkhand,Garhwa,Dengue,77,2
2023-02-05,Jharkhand,Garhwa,Dengue,76,2
2023-02-12,Jharkhand,Garhwa,Dengue,69,2
2023-02-19,Jharkhand,Garhwa,Dengue,67,2
2023-02-26,Jharkhand,Garhwa,Dengue,63,1
2023-03-05,Jharkhand,Garhwa,Dengue,53,0
2023-03-12,Jharkhand,Garhwa,Dengue,46,1
2023-03-19,Jharkhand,Garhwa,Dengue,43,0
2023-03-26,Jharkhand,Garhwa,Dengue,37,0
